resource	study_uid	context_uid	study_label	labelset	cell_type	normalized_cell_type	n_markers	n_local_private_markers	local_private_fraction	n_same_label_other_study_profiles	marker_fraction_recovered_by_same_label_other_studies	local_private_fraction_recovered_by_same_label_other_studies
LLMarkers	llmarkers|biorxiv|b71d9b5e-6f1d-1014-9408-ec8c7da502b4	llmarkers|biorxiv|b71d9b5e-6f1d-1014-9408-ec8c7da502b4	biorxiv:b71d9b5e-6f1d-1014-9408-ec8c7da502b4		T CELL	T CELL	4	0	0.0	37	0.5	
LLMarkers	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e		BEST4	BEST 4	3	3	1.0	0		
LLMarkers	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e		CN5	CN 5	5	5	1.0	0		
LLMarkers	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e		COLONOCYTE-LIKE	COLONOCYTE LIKE	4	4	1.0	0		
LLMarkers	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e		GOBLET-LIKE	GOBLET LIKE	4	4	1.0	0		
LLMarkers	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e		TA-LIKE	TA LIKE	5	5	1.0	0		
LLMarkers	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	llmarkers|biorxiv|b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e		TAN	TAN	3	3	1.0	0		
LLMarkers	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a		M1	M 1	20	20	1.0	2	0.05	0.05
LLMarkers	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a		M2A	M 2 A	20	15	0.75	0		
LLMarkers	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a		M2C	M 2 C	7	2	0.2857142857142857	0		
LLMarkers	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	llmarkers|biorxiv|b88cbe76-6c0b-1014-a018-e498be98267a	biorxiv:b88cbe76-6c0b-1014-a018-e498be98267a		MACROPHAGE	MACROPHAGE	3	3	1.0	28	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	llmarkers|biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	biorxiv:b9f9eea1-7c5b-1014-87f0-cbc500249f07		DENDRITIC CELL	DENDRITIC CELL	3	3	1.0	6	0.0	0.0
LLMarkers	llmarkers|biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	llmarkers|biorxiv|b9f9eea1-7c5b-1014-87f0-cbc500249f07	biorxiv:b9f9eea1-7c5b-1014-87f0-cbc500249f07		MACROPHAGE	MACROPHAGE	3	3	1.0	28	0.0	0.0
LLMarkers	llmarkers|biorxiv|ba2fe3cc-7145-1014-8950-ece91a9c7114	llmarkers|biorxiv|ba2fe3cc-7145-1014-8950-ece91a9c7114	biorxiv:ba2fe3cc-7145-1014-8950-ece91a9c7114		T-CELL	T CELL	3	3	1.0	37	1.0	1.0
LLMarkers	llmarkers|biorxiv|bb35967a-6c41-1014-8bd7-fd658527e3eb	llmarkers|biorxiv|bb35967a-6c41-1014-8bd7-fd658527e3eb	biorxiv:bb35967a-6c41-1014-8bd7-fd658527e3eb		EPITHELIAL	EPITHELIAL	4	4	1.0	3	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		ACINAR CELL	ACINAR CELL	6	6	1.0	6	0.16666666666666666	0.16666666666666666
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		B CELL	B CELL	4	3	0.75	29	0.25	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		BETA CELL	BETA CELL	4	2	0.5	9	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		CD4 T CELL	CD 4 T CELL	4	2	0.5	16	0.25	0.5
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		CD4 TCM CELL	CD 4 TCM CELL	5	3	0.6	0		
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		CD8 T CELL	CD 8 T CELL	5	5	1.0	14	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		DUCTAL CELL	DUCTAL CELL	4	3	0.75	4	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		HSPC	HSPC	5	3	0.6	3	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		IMMUNE CELL	IMMUNE CELL	6	4	0.6666666666666666	6	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		MONOCYTE	MONOCYTE	3	3	1.0	23	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		NK CELL	NK CELL	4	4	1.0	15	0.0	0.0
LLMarkers	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	llmarkers|biorxiv|bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb		OTHER UNCLASSIFIED CELL	OTHER UNCLASSIFIED CELL	3	0	0.0	0		
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		BASAL CELL	BASAL CELL	3	2	0.6666666666666666	6	0.6666666666666666	1.0
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		BASAL-SCCIS-TUMOR	BASAL SCCIS TUMOR	13	9	0.6923076923076923	0		
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		BASAL1	BASAL 1	4	3	0.75	2	0.25	0.3333333333333333
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		BASAL2	BASAL 2	3	0	0.0	1	0.0	
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		FOLLICULAR CELL	FOLLICULAR CELL	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		FOLLICULAR2	FOLLICULAR 2	3	2	0.6666666666666666	0		
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		LANGERHANS CELL	LANGERHANS CELL	3	3	1.0	0		
LLMarkers	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	llmarkers|biorxiv|bc260922-6c47-1014-a865-fe4e19bf3ea8	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8		SPINOUS2	SPINOUS 2	4	4	1.0	0		
LLMarkers	llmarkers|biorxiv|bc5fc02e-800c-1014-9d28-ba34bfc46990	llmarkers|biorxiv|bc5fc02e-800c-1014-9d28-ba34bfc46990	biorxiv:bc5fc02e-800c-1014-9d28-ba34bfc46990		LHB.2	LHB 2	4	0	0.0	0		
LLMarkers	llmarkers|biorxiv|bc5fc02e-800c-1014-9d28-ba34bfc46990	llmarkers|biorxiv|bc5fc02e-800c-1014-9d28-ba34bfc46990	biorxiv:bc5fc02e-800c-1014-9d28-ba34bfc46990		LHB.7	LHB 7	4	0	0.0	0		
LLMarkers	llmarkers|biorxiv|bc5fc02e-800c-1014-9d28-ba34bfc46990	llmarkers|biorxiv|bc5fc02e-800c-1014-9d28-ba34bfc46990	biorxiv:bc5fc02e-800c-1014-9d28-ba34bfc46990		TSHZ1+ INTERCALATED NEURON	TSHZ 1 INTERCALATED NEURON	3	2	0.6666666666666666	0		
LLMarkers	llmarkers|biorxiv|bc60e3db-6f3b-1014-9d48-bca06f1504df	llmarkers|biorxiv|bc60e3db-6f3b-1014-9d48-bca06f1504df	biorxiv:bc60e3db-6f3b-1014-9d48-bca06f1504df		DEDIFFERENTIATED ACINAR CELL	DEDIFFERENTIATED ACINAR CELL	7	7	1.0	0		
LLMarkers	llmarkers|biorxiv|bc60e3db-6f3b-1014-9d48-bca06f1504df	llmarkers|biorxiv|bc60e3db-6f3b-1014-9d48-bca06f1504df	biorxiv:bc60e3db-6f3b-1014-9d48-bca06f1504df		DUCT CELL	DUCT CELL	8	8	1.0	0		
LLMarkers	llmarkers|biorxiv|bd0ff218-6c18-1014-ac36-a01faa0bb6b7	llmarkers|biorxiv|bd0ff218-6c18-1014-ac36-a01faa0bb6b7	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7		CD4⁺DPT	CD 4 DPT	3	2	0.6666666666666666	0		
LLMarkers	llmarkers|biorxiv|bd0ff218-6c18-1014-ac36-a01faa0bb6b7	llmarkers|biorxiv|bd0ff218-6c18-1014-ac36-a01faa0bb6b7	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7		CD8⁺DPT	CD 8 DPT	3	2	0.6666666666666666	0		
LLMarkers	llmarkers|biorxiv|bd0ff218-6c18-1014-ac36-a01faa0bb6b7	llmarkers|biorxiv|bd0ff218-6c18-1014-ac36-a01faa0bb6b7	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7		DPT	DPT	15	15	1.0	0		
LLMarkers	llmarkers|biorxiv|c07140e5-7138-1014-aa16-8cb2f542cef3	llmarkers|biorxiv|c07140e5-7138-1014-aa16-8cb2f542cef3	biorxiv:c07140e5-7138-1014-aa16-8cb2f542cef3		B NAÏVE	B NAIVE	4	2	0.5	0		
LLMarkers	llmarkers|biorxiv|c07140e5-7138-1014-aa16-8cb2f542cef3	llmarkers|biorxiv|c07140e5-7138-1014-aa16-8cb2f542cef3	biorxiv:c07140e5-7138-1014-aa16-8cb2f542cef3		CD4+ NAÏVE	CD 4 NAIVE	22	20	0.9090909090909091	1	0.0	0.0
LLMarkers	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc		ASTROCYTE MARKER	ASTROCYTE MARKER	3	3	1.0	0		
LLMarkers	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc		CD8+ T CELL	CD 8 T CELL	3	3	1.0	14	1.0	1.0
LLMarkers	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc		HEART MARKER	HEART MARKER	8	8	1.0	0		
LLMarkers	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc		MONOCYTE	MONOCYTE	3	3	1.0	23	1.0	1.0
LLMarkers	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc		NEURONAL MARKER	NEURONAL MARKER	4	4	1.0	0		
LLMarkers	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc		OLIGODENDROCYTE MARKER	OLIGODENDROCYTE MARKER	4	4	1.0	0		
LLMarkers	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	llmarkers|biorxiv|c245f005-7ab6-1014-adbd-b49bd8bfffbc	biorxiv:c245f005-7ab6-1014-adbd-b49bd8bfffbc		T CELL	T CELL	3	3	1.0	37	1.0	1.0
LLMarkers	llmarkers|biorxiv|c3556304-707d-1014-b47e-8d7767eb41eb	llmarkers|biorxiv|c3556304-707d-1014-b47e-8d7767eb41eb	biorxiv:c3556304-707d-1014-b47e-8d7767eb41eb		CD8+ T-CELL	CD 8 T CELL	3	3	1.0	14	1.0	1.0
LLMarkers	llmarkers|biorxiv|c37c4c27-6d25-1014-a7a4-b416d496387c	llmarkers|biorxiv|c37c4c27-6d25-1014-a7a4-b416d496387c	biorxiv:c37c4c27-6d25-1014-a7a4-b416d496387c		MESENCHYMAL	MESENCHYMAL	4	4	1.0	6	1.0	1.0
LLMarkers	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	biorxiv:c55f45c7-7001-1014-966f-865cda24634e		COL6A6+ FIBROBLAST	COL 6 A 6 FIBROBLAST	7	3	0.42857142857142855	0		
LLMarkers	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	biorxiv:c55f45c7-7001-1014-966f-865cda24634e		F2RL2+ FIBROBLAST	F 2 RL 2 FIBROBLAST	17	14	0.8235294117647058	0		
LLMarkers	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	biorxiv:c55f45c7-7001-1014-966f-865cda24634e		FIBROBLAST	FIBROBLAST	3	0	0.0	28	0.0	
LLMarkers	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	biorxiv:c55f45c7-7001-1014-966f-865cda24634e		MAB21L1+ FIBROBLAST	MAB 21 L 1 FIBROBLAST	9	6	0.6666666666666666	0		
LLMarkers	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	llmarkers|biorxiv|c55f45c7-7001-1014-966f-865cda24634e	biorxiv:c55f45c7-7001-1014-966f-865cda24634e		SUBCLUSTER 1	SUBCLUSTER 1	3	0	0.0	0		
LLMarkers	llmarkers|biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	llmarkers|biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	biorxiv:c6b2e62c-6bf8-1014-b389-a9824584e0b5		ASTROCYTE	ASTROCYTE	6	6	1.0	7	0.5	0.5
LLMarkers	llmarkers|biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	llmarkers|biorxiv|c6b2e62c-6bf8-1014-b389-a9824584e0b5	biorxiv:c6b2e62c-6bf8-1014-b389-a9824584e0b5		CLUSTER 5	CLUSTER 5	3	3	1.0	8	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|biorxiv|c704e998-6f4b-1014-8cb1-c3d28b577fb8	llmarkers|biorxiv|c704e998-6f4b-1014-8cb1-c3d28b577fb8	biorxiv:c704e998-6f4b-1014-8cb1-c3d28b577fb8		EPITHELIAL CELL	EPITHELIAL CELL	3	3	1.0	6	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		CECS TRANSITIONING TOWARDS A SENESCENT PHENOTYPE	CECS TRANSITIONING TOWARDS A SENESCENT PHENOTYPE	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		FIBROTIC CEC	FIBROTIC CEC	3	0	0.0	0		
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		FIBROTIC CELL	FIBROTIC CELL	7	4	0.5714285714285714	0		
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		HIGHLY PROLIFERATIVE CEC	HIGHLY PROLIFERATIVE CEC	3	0	0.0	0		
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		LOWER QUALITY CECS ENTERING SENESCENCE AND EMT	LOWER QUALITY CECS ENTERING SENESCENCE AND EMT	3	1	0.3333333333333333	0		
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		PROLIFERATING CEC	PROLIFERATING CEC	3	0	0.0	0		
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		SENESCENT CELL	SENESCENT CELL	4	4	1.0	1	0.0	0.0
LLMarkers	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	llmarkers|biorxiv|c78d9bda-6cc0-1014-aba5-dba9dd700073	biorxiv:c78d9bda-6cc0-1014-aba5-dba9dd700073		THERAPY-GRADE CEC	THERAPY GRADE CEC	9	9	1.0	0		
LLMarkers	llmarkers|biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	llmarkers|biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	biorxiv:c8264099-6fc3-1014-9d27-9ae05a0c1d33		MONOCYTE	MONOCYTE	3	3	1.0	23	1.0	1.0
LLMarkers	llmarkers|biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	llmarkers|biorxiv|c8264099-6fc3-1014-9d27-9ae05a0c1d33	biorxiv:c8264099-6fc3-1014-9d27-9ae05a0c1d33		T CELL	T CELL	3	3	1.0	37	1.0	1.0
LLMarkers	llmarkers|biorxiv|c94927bb-7bec-1014-9cd8-fedd121e156b	llmarkers|biorxiv|c94927bb-7bec-1014-9cd8-fedd121e156b	biorxiv:c94927bb-7bec-1014-9cd8-fedd121e156b		FIBRO-ADIPOGENIC PROGENITOR	FIBRO ADIPOGENIC PROGENITOR	3	3	1.0	0		
LLMarkers	llmarkers|biorxiv|c94927bb-7bec-1014-9cd8-fedd121e156b	llmarkers|biorxiv|c94927bb-7bec-1014-9cd8-fedd121e156b	biorxiv:c94927bb-7bec-1014-9cd8-fedd121e156b		MX1-ASSOCIATED MICROGLIA	MX 1 ASSOCIATED MICROGLIA	5	5	1.0	0		
LLMarkers	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a		CYTOTOXIC NK CELL	CYTOTOXIC NK CELL	4	0	0.0	0		
LLMarkers	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a		PRE-CYTOTOXIC NK CELL	PRE CYTOTOXIC NK CELL	4	0	0.0	0		
LLMarkers	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a		REGULATORY NK CELL	REGULATORY NK CELL	4	0	0.0	0		
LLMarkers	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	llmarkers|biorxiv|ca1bf343-7250-1014-ba36-aacb127d711a	biorxiv:ca1bf343-7250-1014-ba36-aacb127d711a		TOLERANT NK CELL	TOLERANT NK CELL	4	0	0.0	0		
LLMarkers	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	biorxiv:caef9c14-6e13-1014-bca1-ba3172fec7b3		ANTIGEN PRESENTATION	ANTIGEN PRESENTATION	4	4	1.0	0		
LLMarkers	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	biorxiv:caef9c14-6e13-1014-bca1-ba3172fec7b3		CAFS	CAFS	3	0	0.0	1	0.0	
LLMarkers	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	biorxiv:caef9c14-6e13-1014-bca1-ba3172fec7b3		INTERFERON ALPHA/BETA RESPONSE	INTERFERON ALPHA BETA RESPONSE	3	3	1.0	0		
LLMarkers	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	llmarkers|biorxiv|caef9c14-6e13-1014-bca1-ba3172fec7b3	biorxiv:caef9c14-6e13-1014-bca1-ba3172fec7b3		MES	MES	7	4	0.5714285714285714	1	0.0	0.0
LLMarkers	llmarkers|biorxiv|cc41b42e-6c00-1014-9887-9bb7d49b64ad	llmarkers|biorxiv|cc41b42e-6c00-1014-9887-9bb7d49b64ad	biorxiv:cc41b42e-6c00-1014-9887-9bb7d49b64ad		ST	ST	9	9	1.0	0		
LLMarkers	llmarkers|biorxiv|cc41b42e-6c00-1014-9887-9bb7d49b64ad	llmarkers|biorxiv|cc41b42e-6c00-1014-9887-9bb7d49b64ad	biorxiv:cc41b42e-6c00-1014-9887-9bb7d49b64ad		TE	TE	10	10	1.0	3	0.6	0.6
LLMarkers	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d		"""UNDEFINED RARE"" CELL"	UNDEFINED RARE CELL	8	7	0.875	0		
LLMarkers	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d		AT1	AT 1	3	3	1.0	2	0.0	0.0
LLMarkers	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d		AT2	AT 2	3	3	1.0	9	0.3333333333333333	0.3333333333333333
LLMarkers	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d		B CELL	B CELL	3	3	1.0	29	0.6666666666666666	0.6666666666666666
LLMarkers	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	llmarkers|biorxiv|cf0d429c-6c7f-1014-a5a8-f09b6915373d	biorxiv:cf0d429c-6c7f-1014-a5a8-f09b6915373d		BASAL CELL	BASAL CELL	3	1	0.3333333333333333	6	0.6666666666666666	0.0
